model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
convnext_small,128,32,bf16,25.001808166503903,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,32,fp16,24.868751525878903,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,32,fp32,75.24797058105469,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,64,bf16,44.38188934326172,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,64,fp16,44.24540710449219,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,128,64,fp32,145.95458984375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,16,bf16,36.089599609375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,16,fp16,35.9717903137207,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,16,fp32,125.21151733398438,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,32,bf16,66.06938934326172,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,32,fp16,65.91496276855469,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,32,fp32,249.65969848632807,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,64,bf16,132.6575927734375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,64,fp16,132.63031005859375,False,NVIDIA_GeForce_RTX_5070,12,
convnext_small,224,64,fp32,,True,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,16,bf16,7.9560160636901855,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,16,fp16,7.85975980758667,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,16,fp32,9.031920433044434,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,32,bf16,11.870400428771973,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,32,fp16,11.74942398071289,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,32,fp32,13.528800010681152,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,64,bf16,19.047887802124023,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,64,fp16,18.95332717895508,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,64,64,fp32,22.296367645263672,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,16,bf16,9.589776039123535,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,16,fp16,9.508111953735352,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,16,fp32,24.7032470703125,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,32,bf16,15.02353572845459,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,32,fp16,14.940256118774414,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,32,fp32,46.86348724365234,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,64,bf16,27.296911239624023,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,64,fp16,27.264911651611328,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,128,64,fp32,92.5854263305664,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,16,bf16,21.90959930419922,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,16,fp16,21.8200798034668,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,16,fp32,76.42084503173828,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,32,bf16,41.13032150268555,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,32,fp16,41.05980682373047,False,NVIDIA_GeForce_RTX_5070,12,
convnext_tiny,224,32,fp32,153.7677764892578,False,NVIDIA_GeForce_RTX_5070,12,
