model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
coatnet_2_rw_224,64,32,fp16,18.43199920654297,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,32,fp32,25.12895965576172,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,64,bf16,30.804479598999023,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,64,fp16,28.308992385864254,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,64,64,fp32,43.32748794555664,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,16,bf16,28.528640747070312,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,16,fp16,26.228736877441406,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,16,fp32,39.72915267944336,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,32,bf16,49.20166397094727,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,32,fp16,44.87731170654297,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,32,fp32,77.95865631103516,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,64,bf16,93.97401428222656,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,64,fp16,86.25202941894531,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,128,64,fp32,157.6565704345703,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,16,bf16,77.6263656616211,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,16,fp16,72.17254638671875,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,16,fp32,137.2743682861328,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,32,bf16,152.77516174316406,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,32,fp16,141.29714965820312,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
coatnet_2_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,16,bf16,14.01088047027588,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,16,fp16,13.828607559204102,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,16,fp32,18.84211158752441,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,32,bf16,16.975360870361328,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,32,fp16,16.893951416015625,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
convnext_base,64,32,fp32,28.45849609375,False,NVIDIA_GeForce_RTX_4070_Ti_SUPER,16,
