model,img_size,batch_size,precision,avg_time_ms,oom,gpu,vram_gb,cleanup
coatnet_2_rw_224,224,16,bf16,133.7057342529297,False,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,16,fp16,122.155517578125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,16,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,32,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,32,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,32,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,64,bf16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,64,fp16,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
coatnet_2_rw_224,224,64,fp32,,True,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,16,bf16,21.305343627929688,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,16,fp16,20.70476722717285,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,16,fp32,29.35500717163086,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,32,bf16,28.42572784423828,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,32,fp16,27.0699520111084,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,32,fp32,45.90950393676758,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,64,bf16,42.42124938964844,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,64,fp16,39.94316864013672,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,64,64,fp32,74.47705841064453,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,16,bf16,39.59244918823242,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,16,fp16,36.890113830566406,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,16,fp32,80.31948852539062,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,32,bf16,62.75020980834961,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,32,fp16,60.89728164672852,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,32,fp32,172.66534423828125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,64,bf16,112.88626861572266,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,64,fp16,108.4963836669922,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,128,64,fp32,422.0313720703125,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,16,bf16,93.0667495727539,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,16,fp16,88.61746978759766,False,NVIDIA_GeForce_RTX_3070_Ti,8,
convnext_base,224,16,fp32,247.12908935546875,False,NVIDIA_GeForce_RTX_3070_Ti,8,
